,EVENT,BOUT,FIGHTER_RED,FIGHTER_BLUE,KD_RED,KD_BLUE,SIG_STR_LAND_RED,SIG_STR_ATT_RED,SIG_STR_LAND_BLUE,SIG_STR_ATT_BLUE,TOTAL_STR_LAND_RED,TOTAL_STR_ATT_RED,TOTAL_STR_LAND_BLUE,TOTAL_STR_ATT_BLUE,TD_RED,TD_ATT_RED,TD_BLUE,TD_ATT_BLUE,SUB_ATT_RED,SUB_ATT_BLUE,REV_RED,REV_BLUE,CTRL_TIME_RED(sec),CTRL_TIME-BLUE(sec),HEAD_LAND_RED,HEAD_ATT_RED,HEAD_LAND_BLUE,HEAD_ATT_BLUE,BODY_LAND_RED,BODY_ATT_RED,BODY_LAND_BLUE,BODY_ATT_BLUE,LEG_LAND_RED,LEG_ATT_RED,LEG_LAND_BLUE,LEG_ATT_BLUE,STD_STR_LAND_RED,STD_STR_ATT_RED,STD_STR_LAND_BLUE,STD_STR_ATT_BLUE,CLINCH_STR_LAND_RED,CLINCH_STR_ATT_RED,CLINCH_STR_LAND_BLUE,CLINCH_STR_ATT_BLUE,GRD_STR_LAND_RED,GRD_STR_ATT_RED,GRD_STR_LAND_BLUE,GRD_STR_ATT_BLUE,WIN_BY,Fight_Time_(sec),LAST_ROUND,FORMAT,WINNER,WeightClass
71,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,Matt Hamill vs Keith Jardine,Keith Jardine,Matt Hamill,0,0,65,227,77,199,66,228,90,214,0,0,2,9,0,0,0,0,0,91,45,200,67,185,4,7,1,2,16,20,9,12,62,221,64,179,3,6,13,20,0,0,0,0,Decision - Majority ,900,3,3,Matt Hamill,Light Heavyweight Bout
72,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,Court McGee vs Kris McCray,Court McGee,Kris McCray,0,0,22,59,19,66,47,84,49,96,5,7,0,0,1,0,0,0,324,0,16,51,11,53,4,6,7,11,2,2,1,2,9,37,10,50,6,13,9,16,7,9,0,0,Submission ,521,2,3,Court McGee,Ultimate Fighter 11 Middleweight Tournament Title Bout
73,UFC 115: Liddell vs Franklin,Mike Pyle vs Jesse Lennox,Mike Pyle,Jesse Lennox,1,0,49,122,37,120,77,153,45,130,0,5,1,1,3,0,1,0,169,136,34,105,14,79,3,3,10,25,12,14,13,16,41,105,32,105,2,6,2,6,6,11,3,9,Submission ,884,3,3,Mike Pyle,Welterweight Bout
74,UFC 115: Liddell vs Franklin,Claude Patrick vs Ricardo Funch,Ricardo Funch,Claude Patrick,0,0,5,5,13,18,17,20,24,30,0,2,1,2,0,2,0,0,99,276,1,1,11,16,1,1,1,1,3,3,1,1,2,2,0,1,2,2,3,5,1,1,10,12,Submission ,408,2,3,Claude Patrick,Welterweight Bout
75,UFC 115: Liddell vs Franklin,James Wilks vs Peter Sobotta,James Wilks,Peter Sobotta,0,0,38,80,15,57,83,130,46,93,1,5,1,6,1,2,2,1,198,487,21,61,8,44,11,12,4,10,6,7,3,3,16,47,7,39,14,21,7,16,8,12,1,2,Decision - Unanimous ,900,3,3,James Wilks,Welterweight Bout
76,UFC 115: Liddell vs Franklin,Mario Miranda vs David Loiseau,David Loiseau,Mario Miranda,0,0,2,10,42,63,3,11,131,194,0,0,3,3,0,0,0,0,40,441,1,8,35,54,1,1,6,8,0,1,1,1,1,8,2,5,1,2,4,6,0,0,36,52,KO/TKO ,547,2,3,Mario Miranda,Middleweight Bout
77,UFC 115: Liddell vs Franklin,Matt Wiman vs Mac Danzig,Mac Danzig,Matt Wiman,0,0,4,8,4,12,9,15,6,14,1,1,0,0,0,2,0,1,57,24,3,6,1,7,0,0,1,2,1,2,2,3,3,5,3,11,0,0,0,0,1,3,1,1,Submission ,105,1,3,Matt Wiman,Lightweight Bout
78,UFC 115: Liddell vs Franklin,Evan Dunham vs Tyson Griffin,Tyson Griffin,Evan Dunham,0,0,26,70,28,73,62,117,52,107,0,2,3,6,1,1,0,0,18,535,10,44,17,61,0,2,9,9,16,24,2,3,25,67,24,67,1,3,4,5,0,0,0,1,Decision - Split ,900,3,3,Evan Dunham,Lightweight Bout
79,UFC 115: Liddell vs Franklin,Carlos Condit vs Rory MacDonald,Carlos Condit,Rory MacDonald,0,0,72,170,29,70,149,261,40,82,0,2,3,8,1,0,1,1,247,228,43,124,22,60,10,22,4,7,19,24,3,3,32,101,20,53,11,24,7,11,29,45,2,6,KO/TKO ,893,3,3,Carlos Condit,Welterweight Bout
80,UFC 115: Liddell vs Franklin,Ben Rothwell vs Gilbert Yvel,Ben Rothwell,Gilbert Yvel,0,0,44,72,33,61,120,167,69,102,5,7,0,1,2,2,0,3,736,96,32,58,30,56,12,14,2,4,0,0,1,1,3,8,5,10,6,10,5,15,35,54,23,36,Decision - Unanimous ,900,3,3,Ben Rothwell,Heavyweight Bout
81,UFC 115: Liddell vs Franklin,Martin Kampmann vs Paulo Thiago,Paulo Thiago,Martin Kampmann,0,0,13,40,24,59,17,46,47,83,1,9,1,3,1,3,1,0,93,419,8,34,19,47,2,3,3,5,3,3,2,7,9,33,14,44,2,5,5,6,2,2,5,9,Decision - Unanimous ,900,3,3,Martin Kampmann,Welterweight Bout
82,UFC 115: Liddell vs Franklin,Mirko Filipovic vs Pat Barry,Mirko Filipovic,Pat Barry,1,2,42,100,25,66,113,174,26,67,0,1,0,0,2,0,0,0,267,4,26,80,11,45,10,13,0,1,6,7,14,20,26,81,24,65,12,15,1,1,4,4,0,0,Submission ,870,3,3,Mirko Filipovic,Heavyweight Bout
83,UFC 115: Liddell vs Franklin,Rich Franklin vs Chuck Liddell,Chuck Liddell,Rich Franklin,0,1,17,41,24,52,19,44,27,55,1,1,0,0,0,0,0,0,29,5,12,35,14,40,2,2,4,5,3,4,6,7,14,36,20,46,2,4,2,4,1,1,2,2,KO/TKO ,295,1,3,Rich Franklin,Light Heavyweight Bout
84,UFC 114: Rampage vs Evans,Ryan Jensen vs Jesse Forbes,Jesse Forbes,Ryan Jensen,1,0,3,9,3,6,3,9,3,6,1,1,0,0,1,1,0,0,35,1,3,8,3,6,0,1,0,0,0,0,0,0,2,6,3,6,0,0,0,0,1,3,0,0,Submission ,66,1,3,Ryan Jensen,Middleweight Bout
85,UFC 114: Rampage vs Evans,Aaron Riley vs Joe Brammer,Aaron Riley,Joe Brammer,0,0,46,104,37,107,124,184,51,122,3,8,1,2,0,0,0,0,306,33,17,68,20,73,11,15,14,21,18,21,3,13,27,81,29,89,16,19,8,18,3,4,0,0,Decision - Unanimous ,900,3,3,Aaron Riley,Lightweight Bout
86,UFC 114: Rampage vs Evans,Cyrille Diabate vs Luiz Cane,Luiz Cane,Cyrille Diabate,1,1,4,16,17,21,6,18,19,23,0,2,0,0,0,0,0,1,65,10,3,15,13,17,0,0,2,2,1,1,2,2,3,14,14,18,1,1,1,1,0,1,2,2,KO/TKO ,133,1,3,Cyrille Diabate,Light Heavyweight Bout
87,UFC 114: Rampage vs Evans,Melvin Guillard vs Waylon Lowe,Melvin Guillard,Waylon Lowe,1,0,14,21,1,6,20,27,1,6,0,0,1,6,0,0,0,0,2,87,11,18,1,6,1,1,0,0,2,2,0,0,4,11,0,3,5,5,1,3,5,5,0,0,KO/TKO ,208,1,3,Melvin Guillard,Lightweight Bout
88,UFC 114: Rampage vs Evans,Efrain Escudero vs Dan Lauzon,Efrain Escudero,Dan Lauzon,1,0,64,184,17,73,67,187,17,73,0,3,0,1,0,0,0,0,94,45,40,148,10,65,4,7,3,4,20,29,4,4,41,133,15,66,23,50,2,7,0,1,0,0,Decision - Unanimous ,900,3,3,Efrain Escudero,Lightweight Bout
89,UFC 114: Rampage vs Evans,Dong Hyun Kim vs Amir Sadollah,Amir Sadollah,Dong Hyun Kim,0,0,10,38,30,40,25,53,45,58,0,0,6,8,0,0,0,0,9,743,7,31,26,36,2,4,0,0,1,3,4,4,8,31,5,8,2,5,4,4,0,2,21,28,Decision - Unanimous ,900,3,3,Dong Hyun Kim,Welterweight Bout
90,UFC 114: Rampage vs Evans,John Hathaway vs Diego Sanchez,Diego Sanchez,John Hathaway,0,1,24,90,84,174,25,92,115,215,1,8,0,2,0,0,0,0,125,234,22,87,63,147,0,1,9,14,2,2,12,13,24,90,57,132,0,0,6,9,0,0,21,33,Decision - Unanimous ,900,3,3,John Hathaway,Welterweight Bout
91,UFC 114: Rampage vs Evans,Rogerio Nogueira vs Jason Brilz,Jason Brilz,Rogerio Nogueira,0,0,18,50,23,67,41,80,42,90,3,13,1,1,3,1,2,3,297,173,16,42,16,59,2,3,4,5,0,5,3,3,7,30,18,59,5,13,1,1,6,7,4,7,Decision - Split ,900,3,3,Rogerio Nogueira,Light Heavyweight Bout
92,UFC 114: Rampage vs Evans,Mike Russow vs Todd Duffee,Todd Duffee,Mike Russow,0,1,51,182,14,44,51,182,15,45,0,0,0,9,0,0,0,0,1,3,43,171,14,44,7,10,0,0,1,1,0,0,48,173,14,44,3,9,0,0,0,0,0,0,KO/TKO ,755,3,3,Mike Russow,Heavyweight Bout
93,UFC 114: Rampage vs Evans,Michael Bisping vs Dan Miller,Michael Bisping,Dan Miller,0,0,76,225,50,211,77,226,56,217,0,0,1,4,0,0,0,0,0,45,75,224,21,152,0,0,11,36,1,1,18,23,75,224,49,208,1,1,1,3,0,0,0,0,Decision - Unanimous ,900,3,3,Michael Bisping,Middleweight Bout
94,UFC 114: Rampage vs Evans,Rashad Evans vs Quinton Jackson,Quinton Jackson,Rashad Evans,1,0,17,47,29,52,27,58,61,91,0,1,3,12,0,0,0,0,56,462,7,35,21,42,9,11,1,2,1,1,7,8,2,18,7,22,11,24,12,15,4,5,10,15,Decision - Unanimous ,900,3,3,Rashad Evans,Light Heavyweight Bout
95,UFC 113: Machida vs Shogun 2,John Salter vs Jason MacDonald,Jason MacDonald,John Salter,0,0,5,7,3,7,10,12,5,9,0,0,1,3,0,0,0,0,0,72,1,3,2,4,2,2,1,1,2,2,0,2,2,4,1,4,3,3,2,3,0,0,0,0,KO/TKO ,162,1,3,John Salter,Middleweight Bout
96,UFC 113: Machida vs Shogun 2,Mike Guymon vs Yoshiyuki Yoshida,Yoshiyuki Yoshida,Mike Guymon,0,0,7,23,59,79,12,28,129,149,1,6,3,3,2,2,1,1,301,439,6,19,43,63,1,4,12,12,0,0,4,4,3,19,9,29,1,1,13,13,3,3,37,37,Decision - Unanimous ,900,3,3,Mike Guymon,Welterweight Bout
97,UFC 113: Machida vs Shogun 2,Joey Beltran vs Tim Hague,Joey Beltran,Tim Hague,0,0,97,161,60,120,112,176,65,125,0,0,2,7,0,0,1,0,19,158,93,155,57,113,0,2,1,5,4,4,2,2,74,131,38,94,18,24,10,14,5,6,12,12,Decision - Unanimous ,900,3,3,Joey Beltran,Heavyweight Bout
98,UFC 113: Machida vs Shogun 2,Johny Hendricks vs TJ Grant,TJ Grant,Johny Hendricks,0,0,67,111,53,81,78,123,83,111,0,1,8,8,0,0,0,0,9,396,38,78,36,63,22,25,2,3,7,8,15,15,41,75,34,54,26,36,10,16,0,0,9,11,Decision - Majority ,900,3,3,Johny Hendricks,Welterweight Bout
99,UFC 113: Machida vs Shogun 2,Marcus Davis vs Jonathan Goulet,Marcus Davis,Jonathan Goulet,2,0,11,17,5,16,16,22,19,30,0,0,4,5,1,0,0,0,46,211,9,14,5,15,2,3,0,1,0,0,0,0,5,11,1,4,3,3,0,0,3,3,4,12,KO/TKO ,383,2,3,Marcus Davis,Welterweight Bout
100,UFC 113: Machida vs Shogun 2,Joe Doerksen vs Tom Lawlor,Tom Lawlor,Joe Doerksen,1,0,42,92,44,94,47,97,53,103,0,2,0,1,0,1,0,0,24,31,40,90,34,76,2,2,7,12,0,0,3,6,25,73,38,80,16,18,6,14,1,1,0,0,Submission ,430,2,3,Joe Doerksen,Middleweight Bout
101,UFC 113: Machida vs Shogun 2,Alan Belcher vs Patrick Cote,Patrick Cote,Alan Belcher,0,0,22,37,27,51,35,50,44,68,2,2,1,1,1,1,0,1,99,147,19,31,9,30,0,1,13,15,3,5,5,6,19,33,22,43,2,3,3,6,1,1,2,2,Submission ,505,2,3,Alan Belcher,Middleweight Bout
102,UFC 113: Machida vs Shogun 2,Matt Mitrione vs Kevin Ferguson,Kevin Ferguson,Matt Mitrione,0,0,5,21,44,56,14,30,63,75,2,5,0,0,0,4,0,0,212,197,4,13,28,40,1,7,5,5,0,1,11,11,4,20,18,27,0,0,4,6,1,1,22,23,KO/TKO ,564,2,3,Matt Mitrione,Heavyweight Bout
103,UFC 113: Machida vs Shogun 2,Jeremy Stephens vs Sam Stout,Sam Stout,Jeremy Stephens,1,1,70,181,55,119,76,187,64,128,0,1,3,5,1,0,0,0,48,72,40,147,41,103,13,16,7,8,17,18,7,8,59,166,47,110,4,8,5,6,7,7,3,3,Decision - Split ,900,3,3,Jeremy Stephens,Lightweight Bout
104,UFC 113: Machida vs Shogun 2,Josh Koscheck vs Paul Daley,Josh Koscheck,Paul Daley,0,0,19,29,11,28,83,93,14,31,4,6,0,0,1,0,0,0,722,2,11,21,10,26,7,7,1,2,1,1,0,0,2,10,7,22,0,0,1,3,17,19,3,3,Decision - Unanimous ,900,3,3,Josh Koscheck,Welterweight Bout
105,UFC 113: Machida vs Shogun 2,Mauricio Rua vs Lyoto Machida,Lyoto Machida,Mauricio Rua,0,1,9,11,17,28,10,12,24,35,2,2,0,1,0,0,0,0,53,34,6,7,11,20,3,3,1,1,0,1,5,7,5,7,7,18,3,3,4,4,1,1,6,6,KO/TKO ,215,1,5,Mauricio Rua,UFC Light Heavyweight Title Bout
106,UFC 112: Invincible,Jon Madsen vs Mostapha Al-Turk,Jon Madsen,Mostapha Al-Turk,0,0,32,97,20,127,32,97,20,127,1,1,0,0,0,0,0,0,6,0,26,90,11,116,5,6,2,4,1,1,7,7,31,94,20,127,0,0,0,0,1,3,0,0,Decision - Unanimous ,900,3,3,Jon Madsen,Heavyweight Bout
107,UFC 112: Invincible,Paul Kelly vs Matt Veach,Paul Kelly,Matt Veach,0,0,47,73,4,9,110,145,9,14,0,0,1,1,3,2,2,0,325,146,41,67,4,8,6,6,0,1,0,0,0,0,9,19,2,6,2,5,0,0,36,49,2,3,Submission ,521,2,3,Paul Kelly,Lightweight Bout
108,UFC 112: Invincible,DaMarques Johnson vs Brad Blackburn,DaMarques Johnson,Brad Blackburn,1,0,34,108,59,132,42,117,83,165,0,0,4,5,1,2,1,0,39,191,31,103,32,88,3,5,12,22,0,0,15,22,29,101,55,124,2,4,1,4,3,3,3,4,KO/TKO ,728,3,3,DaMarques Johnson,Welterweight Bout
109,UFC 112: Invincible,Rick Story vs Nick Osipczak,Nick Osipczak,Rick Story,0,0,28,41,31,72,49,63,83,130,2,4,3,10,1,1,0,0,147,595,9,21,21,58,15,16,10,13,4,4,0,1,8,19,5,25,20,22,6,8,0,0,20,39,Decision - Split ,900,3,3,Rick Story,Welterweight Bout
110,UFC 112: Invincible,Phil Davis vs Alexander Gustafsson,Alexander Gustafsson,Phil Davis,0,0,0,5,14,18,0,5,28,34,0,2,1,5,0,1,0,0,25,221,0,4,4,8,0,1,4,4,0,0,6,6,0,1,1,2,0,4,6,6,0,0,7,10,Submission ,295,1,3,Phil Davis,Light Heavyweight Bout
111,UFC 112: Invincible,Mark Munoz vs Kendall Grove,Kendall Grove,Mark Munoz,1,0,9,26,25,60,36,55,38,75,0,0,1,8,3,0,1,1,107,222,7,24,17,52,2,2,8,8,0,0,0,0,3,16,3,11,3,7,1,3,3,3,21,46,KO/TKO ,470,2,3,Mark Munoz,Middleweight Bout
112,UFC 112: Invincible,Rafael Dos Anjos vs Terry Etim,Terry Etim,Rafael Dos Anjos,0,0,7,20,25,45,11,25,45,69,0,0,2,3,1,1,0,0,89,337,3,12,16,34,0,2,3,3,4,6,6,8,6,18,2,17,1,1,5,5,0,1,18,23,Submission ,570,2,3,Rafael Dos Anjos,Lightweight Bout
113,UFC 112: Invincible,Matt Hughes vs Renzo Gracie,Matt Hughes,Renzo Gracie,2,0,70,123,34,109,71,124,34,109,0,1,0,1,0,0,0,0,104,0,32,81,16,86,6,6,14,18,32,36,4,5,50,100,29,103,19,22,5,6,1,1,0,0,KO/TKO ,880,3,3,Matt Hughes,Welterweight Bout
114,UFC 112: Invincible,Frankie Edgar vs BJ Penn,BJ Penn,Frankie Edgar,0,0,71,262,61,232,72,263,63,234,0,0,1,13,0,0,0,0,0,5,60,248,39,179,7,10,14,32,4,4,8,21,63,247,58,222,8,15,2,9,0,0,1,1,Decision - Unanimous ,1500,5,5,Frankie Edgar,UFC Lightweight Title Bout
115,UFC 112: Invincible,Anderson Silva vs Demian Maia,Anderson Silva,Demian Maia,1,0,61,111,10,52,62,112,11,53,0,0,0,13,0,0,0,0,82,4,29,64,9,46,6,10,0,3,26,37,1,3,57,102,8,48,0,0,2,4,4,9,0,0,Decision - Unanimous ,1500,5,5,Anderson Silva,UFC Middleweight Title Bout
116,UFC Fight Night: Florian vs Gomi,Charlie Brenneman vs Jason High,Charlie Brenneman,Jason High,0,0,33,53,12,31,95,116,25,45,6,10,0,0,0,3,0,2,528,163,13,30,9,25,18,19,3,4,2,4,0,2,6,20,8,23,2,3,3,7,25,30,1,1,Decision - Unanimous ,900,3,3,Charlie Brenneman,Welterweight Bout
117,UFC Fight Night: Florian vs Gomi,Gerald Harris vs Mario Miranda,Gerald Harris,Mario Miranda,2,1,17,37,16,40,17,37,33,63,0,0,0,0,0,0,0,0,7,40,17,36,8,28,0,1,1,3,0,0,7,9,14,31,12,33,0,0,1,4,3,6,3,3,KO/TKO ,289,1,3,Gerald Harris,Middleweight Bout
118,UFC Fight Night: Florian vs Gomi,Yushin Okami vs Lucio Linhares,Yushin Okami,Lucio Linhares,1,0,50,72,8,44,57,80,9,45,0,0,0,2,0,0,0,0,151,0,48,70,3,36,2,2,0,0,0,0,5,8,41,60,8,44,0,0,0,0,9,12,0,0,TKO - Doctor's Stoppage ,467,2,3,Yushin Okami,Middleweight Bout
119,UFC Fight Night: Florian vs Gomi,Gleison Tibau vs Caol Uno,Caol Uno,Gleison Tibau,0,1,6,28,22,59,10,34,26,65,0,0,1,1,0,0,0,0,0,89,2,17,21,58,0,2,0,0,4,9,1,1,6,28,6,36,0,0,1,2,0,0,15,21,KO/TKO ,253,1,3,Gleison Tibau,Lightweight Bout
120,UFC Fight Night: Florian vs Gomi,Nik Lentz vs Rob Emerson,Rob Emerson,Nik Lentz,1,0,24,74,46,96,45,96,79,133,0,1,4,14,1,1,0,0,19,533,16,65,26,72,2,2,16,19,6,7,4,5,11,51,12,42,11,21,12,19,2,2,22,35,Decision - Unanimous ,900,3,3,Nik Lentz,Lightweight Bout
121,UFC Fight Night: Florian vs Gomi,Jacob Volkmann vs Ronys Torres,Jacob Volkmann,Ronys Torres,0,0,24,57,20,50,79,125,32,63,5,6,3,4,0,0,0,1,601,187,19,52,13,42,5,5,2,2,0,0,5,6,3,24,8,27,1,1,7,16,20,32,5,7,Decision - Split ,900,3,3,Jacob Volkmann,Lightweight Bout
122,UFC Fight Night: Florian vs Gomi,Andre Winner vs Rafaello Oliveira,Andre Winner,Rafaello Oliveira,0,0,61,198,52,146,74,211,64,159,0,0,0,6,0,0,0,0,42,97,32,152,28,110,13,29,5,10,16,17,19,26,47,184,45,133,13,13,7,13,1,1,0,0,Decision - Unanimous ,900,3,3,Andre Winner,Lightweight Bout
123,UFC Fight Night: Florian vs Gomi,Ross Pearson vs Dennis Siver,Ross Pearson,Dennis Siver,0,0,54,159,39,225,64,170,39,228,1,1,2,5,0,0,1,1,60,70,36,134,28,204,4,6,5,8,14,19,6,13,49,152,35,209,3,3,3,13,2,4,1,3,Decision - Unanimous ,900,3,3,Ross Pearson,Lightweight Bout
124,UFC Fight Night: Florian vs Gomi,Jorge Rivera vs Nate Quarry,Nate Quarry,Jorge Rivera,0,3,19,71,29,65,19,72,58,104,0,1,0,0,0,0,0,0,0,89,4,52,24,58,2,4,3,4,13,15,2,3,17,60,15,37,2,11,10,20,0,0,4,8,KO/TKO ,329,2,3,Jorge Rivera,Middleweight Bout
125,UFC Fight Night: Florian vs Gomi,Roy Nelson vs Stefan Struve,Roy Nelson,Stefan Struve,1,0,9,15,2,5,9,15,2,5,0,0,0,0,0,0,0,0,8,0,9,15,0,3,0,0,0,0,0,0,2,2,3,6,2,5,0,0,0,0,6,9,0,0,KO/TKO ,39,1,3,Roy Nelson,Heavyweight Bout
126,UFC Fight Night: Florian vs Gomi,Kenny Florian vs Takanori Gomi,Kenny Florian,Takanori Gomi,0,0,51,186,20,116,74,210,20,116,1,2,0,1,1,0,0,0,105,8,40,172,11,84,6,7,9,28,5,7,0,4,42,172,20,115,3,5,0,1,6,9,0,0,Submission ,772,3,3,Kenny Florian,Lightweight Bout
127,UFC 111: St-Pierre vs Hardy,Matthew Riddle vs Greg Soto,Matthew Riddle,Greg Soto,0,0,47,88,21,39,92,140,63,81,4,6,0,4,0,0,0,0,456,41,13,50,11,29,11,11,4,4,23,27,6,6,5,24,10,23,35,47,10,15,7,17,1,1,DQ ,690,3,3,Matthew Riddle,Welterweight Bout
128,UFC 111: St-Pierre vs Hardy,Jared Hamman vs Rodney Wallace,Rodney Wallace,Jared Hamman,0,1,34,66,60,124,47,84,176,250,11,13,2,2,1,0,1,3,318,427,31,62,38,100,3,4,19,21,0,0,3,3,15,30,5,30,12,19,11,25,7,17,44,69,Decision - Unanimous ,900,3,3,Jared Hamman,Light Heavyweight Bout
129,UFC 111: St-Pierre vs Hardy,Rousimar Palhares vs Tomasz Drwal,Rousimar Palhares,Tomasz Drwal,0,0,0,1,0,2,0,1,0,2,0,0,0,0,1,0,0,0,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,Submission ,45,1,3,Rousimar Palhares,Middleweight Bout
130,UFC 111: St-Pierre vs Hardy,Ricardo Almeida vs Matt Brown,Ricardo Almeida,Matt Brown,0,0,15,27,6,10,24,36,23,28,5,11,0,0,1,0,0,0,426,16,13,24,0,4,2,3,3,3,0,0,3,3,1,2,3,7,10,18,3,3,4,7,0,0,Submission ,510,2,3,Ricardo Almeida,Welterweight Bout
131,UFC 111: St-Pierre vs Hardy,Nate Diaz vs Rory Markham,Nate Diaz,Rory Markham,1,0,34,60,3,22,54,84,3,22,0,0,0,0,0,0,0,0,74,0,27,53,1,19,2,2,1,2,5,5,1,1,14,35,1,19,2,2,2,3,18,23,0,0,KO/TKO ,167,1,3,Nate Diaz,Welterweight Bout
132,UFC 111: St-Pierre vs Hardy,Jim Miller vs Mark Bocek,Jim Miller,Mark Bocek,0,0,23,67,17,45,42,89,52,81,1,2,4,8,3,1,1,0,97,591,12,54,7,34,5,7,7,8,6,6,3,3,14,50,6,29,6,10,8,9,3,7,3,7,Decision - Unanimous ,900,3,3,Jim Miller,Lightweight Bout
133,UFC 111: St-Pierre vs Hardy,Jon Fitch vs Ben Saunders,Ben Saunders,Jon Fitch,0,0,17,30,72,99,31,44,212,247,0,0,2,7,0,0,0,0,43,733,4,17,41,65,6,6,17,20,7,7,14,14,4,14,11,20,13,16,23,32,0,0,38,47,Decision - Unanimous ,900,3,3,Jon Fitch,Welterweight Bout
134,UFC 111: St-Pierre vs Hardy,Kurt Pellegrino vs Fabricio Camoes,Kurt Pellegrino,Fabricio Camoes,0,0,16,29,8,11,71,91,19,22,1,1,1,5,2,2,1,0,407,100,16,28,6,9,0,0,1,1,0,1,1,1,0,4,3,5,2,4,4,4,14,21,1,2,Submission ,560,2,3,Kurt Pellegrino,Lightweight Bout
135,UFC 111: St-Pierre vs Hardy,Shane Carwin vs Frank Mir,Frank Mir,Shane Carwin,0,1,3,10,49,63,3,10,74,89,0,0,0,2,0,0,0,0,3,153,2,9,31,44,1,1,1,1,0,0,17,18,2,9,1,6,1,1,33,37,0,0,15,20,KO/TKO ,228,1,5,Shane Carwin,UFC Interim Heavyweight Title Bout
136,UFC 111: St-Pierre vs Hardy,Georges St-Pierre vs Dan Hardy,Georges St-Pierre,Dan Hardy,0,0,59,79,4,27,174,201,42,72,11,11,0,0,6,0,1,0,1234,37,35,54,3,24,17,18,0,1,7,7,1,2,10,18,1,21,0,0,0,1,49,61,3,5,Decision - Unanimous ,1500,5,5,Georges St-Pierre,UFC Welterweight Title Bout
137,UFC Live: Vera vs Jones,Jason Brilz vs Eric Schafer,Eric Schafer,Jason Brilz,0,0,27,81,70,145,52,107,130,206,2,3,3,6,1,1,1,1,105,432,22,74,54,126,5,7,7,8,0,0,9,11,17,64,38,96,8,15,26,40,2,2,6,9,Decision - Unanimous ,900,3,3,Jason Brilz,Light Heavyweight Bout
138,UFC Live: Vera vs Jones,Mike Pierce vs Julio Paulino,Mike Pierce,Julio Paulino,0,0,39,76,17,62,90,131,31,76,6,10,0,0,0,0,0,0,694,0,29,62,11,51,3,5,5,7,7,9,1,4,15,38,14,56,2,5,3,6,22,33,0,0,Decision - Unanimous ,900,3,3,Mike Pierce,Welterweight Bout
139,UFC Live: Vera vs Jones,Brendan Schaub vs Chase Gormley,Brendan Schaub,Chase Gormley,1,0,25,36,2,6,30,41,2,6,0,0,0,2,0,0,0,0,3,0,25,36,2,6,0,0,0,0,0,0,0,0,9,15,2,5,11,16,0,1,5,5,0,0,KO/TKO ,47,1,3,Brendan Schaub,Heavyweight Bout
140,UFC Live: Vera vs Jones,John Howard vs Daniel Roberts,John Howard,Daniel Roberts,0,0,6,8,7,17,8,11,21,33,1,1,1,1,0,1,0,1,49,55,4,6,7,17,0,0,0,0,2,2,0,0,2,4,1,4,0,0,0,0,4,4,6,13,KO/TKO ,121,1,3,John Howard,Welterweight Bout
141,UFC Live: Vera vs Jones,Darren Elkins vs Duane Ludwig,Duane Ludwig,Darren Elkins,0,0,1,5,0,2,1,5,0,2,0,0,1,2,0,0,0,0,3,10,1,5,0,2,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,KO/TKO ,44,1,3,Darren Elkins,Lightweight Bout
142,UFC Live: Vera vs Jones,Vladimir Matyushenko vs Eliot Marshall,Eliot Marshall,Vladimir Matyushenko,0,0,19,97,28,91,19,97,35,98,0,0,2,3,0,0,0,0,0,87,11,85,13,72,5,8,0,0,3,4,15,19,19,97,27,86,0,0,1,3,0,0,0,2,Decision - Split ,900,3,3,Vladimir Matyushenko,Light Heavyweight Bout
143,UFC Live: Vera vs Jones,Clay Guida vs Shannon Gugerty,Clay Guida,Shannon Gugerty,0,0,14,33,1,7,72,102,6,12,2,2,0,1,1,3,0,0,448,2,9,27,1,7,3,3,0,0,2,3,0,0,1,14,0,6,1,1,0,0,12,18,1,1,Submission ,520,2,3,Clay Guida,Lightweight Bout
144,UFC Live: Vera vs Jones,Alessio Sakara vs James Irvin,Alessio Sakara,James Irvin,1,0,13,29,6,16,13,29,6,16,0,0,0,0,0,0,0,0,1,0,7,22,2,11,4,5,0,0,2,2,4,5,12,28,6,16,0,0,0,0,1,1,0,0,KO/TKO ,181,1,3,Alessio Sakara,Middleweight Bout
145,UFC Live: Vera vs Jones,Cheick Kongo vs Paul Buentello,Cheick Kongo,Paul Buentello,0,0,53,94,3,29,137,187,5,31,9,9,0,0,0,0,0,0,507,0,25,60,3,29,19,21,0,0,9,13,0,0,10,39,2,22,17,22,1,5,26,33,0,2,KO/TKO ,676,3,3,Cheick Kongo,Heavyweight Bout
146,UFC Live: Vera vs Jones,Junior Dos Santos vs Gabriel Gonzaga,Junior Dos Santos,Gabriel Gonzaga,1,0,20,35,9,19,20,35,9,19,0,0,1,1,0,0,0,0,9,1,14,27,2,10,5,7,1,2,1,1,6,7,10,21,9,19,0,0,0,0,10,14,0,0,KO/TKO ,233,1,3,Junior Dos Santos,Heavyweight Bout
