,EVENT,BOUT,FIGHTER_RED,FIGHTER_BLUE,KD_RED,KD_BLUE,SIG_STR_LAND_RED,SIG_STR_ATT_RED,SIG_STR_LAND_BLUE,SIG_STR_ATT_BLUE,TOTAL_STR_LAND_RED,TOTAL_STR_ATT_RED,TOTAL_STR_LAND_BLUE,TOTAL_STR_ATT_BLUE,TD_RED,TD_ATT_RED,TD_BLUE,TD_ATT_BLUE,SUB_ATT_RED,SUB_ATT_BLUE,REV_RED,REV_BLUE,CTRL_TIME_RED(sec),CTRL_TIME-BLUE(sec),HEAD_LAND_RED,HEAD_ATT_RED,HEAD_LAND_BLUE,HEAD_ATT_BLUE,BODY_LAND_RED,BODY_ATT_RED,BODY_LAND_BLUE,BODY_ATT_BLUE,LEG_LAND_RED,LEG_ATT_RED,LEG_LAND_BLUE,LEG_ATT_BLUE,STD_STR_LAND_RED,STD_STR_ATT_RED,STD_STR_LAND_BLUE,STD_STR_ATT_BLUE,CLINCH_STR_LAND_RED,CLINCH_STR_ATT_RED,CLINCH_STR_LAND_BLUE,CLINCH_STR_ATT_BLUE,GRD_STR_LAND_RED,GRD_STR_ATT_RED,GRD_STR_LAND_BLUE,GRD_STR_ATT_BLUE,WIN_BY,Fight_Time_(sec),LAST_ROUND,FORMAT,WINNER,WeightClass
149,UFC 68: The Uprising,Jason Lambert vs Renato Sobral,Jason Lambert,Renato Sobral,2,0,19,30,5,22,64,85,23,41,2,2,1,1,0,1,0,0,191,237,15,26,4,15,3,3,1,6,1,1,0,1,3,3,2,11,8,11,2,8,8,16,1,3,KO/TKO ,516,2,3,Jason Lambert,Light Heavyweight Bout
150,UFC 68: The Uprising,Matt Hughes vs Chris Lytle,Matt Hughes,Chris Lytle,0,0,13,21,5,16,60,68,44,55,2,3,0,0,3,3,1,1,789,45,11,19,1,11,2,2,4,5,0,0,0,0,0,0,1,9,0,0,0,0,13,21,4,7,Decision - Unanimous ,900,3,3,Matt Hughes,Welterweight Bout
151,UFC 68: The Uprising,Rich Franklin vs Jason MacDonald,Rich Franklin,Jason MacDonald,0,0,49,89,16,27,63,103,27,38,1,1,1,11,0,0,1,0,295,117,44,83,0,11,3,4,3,3,2,2,13,13,10,24,4,14,9,11,11,12,30,54,1,1,KO/TKO ,600,2,3,Rich Franklin,Middleweight Bout
152,UFC 68: The Uprising,Martin Kampmann vs Drew McFedries,Martin Kampmann,Drew McFedries,0,1,15,32,16,33,30,48,17,34,1,1,0,0,1,0,0,0,122,11,9,23,16,32,6,9,0,1,0,0,0,0,9,21,11,24,2,6,1,4,4,5,4,5,Submission ,246,1,3,Martin Kampmann,Middleweight Bout
153,UFC 68: The Uprising,Randy Couture vs Tim Sylvia,Randy Couture,Tim Sylvia,1,0,73,138,25,106,138,205,39,123,7,10,0,0,0,0,0,0,951,45,57,119,22,102,13,16,3,4,3,3,0,0,40,90,15,92,2,2,5,9,31,46,5,5,Decision - Unanimous ,1500,5,5,Randy Couture,UFC Heavyweight Title Bout
154,UFC 67: All or Nothing,Dustin Hazelett vs Diego Saraiva,Dustin Hazelett,Diego Saraiva,0,0,44,105,14,32,83,147,59,78,1,1,4,8,1,0,0,0,254,344,39,96,12,29,2,2,1,1,3,7,1,2,18,47,10,26,5,7,0,0,21,51,4,6,Decision - Unanimous ,900,3,3,Dustin Hazelett,Lightweight Bout
155,UFC 67: All or Nothing,Lyoto Machida vs Sam Hoger,Lyoto Machida,Sam Hoger,1,0,62,95,11,47,84,117,40,78,4,4,1,7,0,0,1,0,467,25,42,69,6,37,6,8,3,6,14,18,2,4,35,53,11,41,5,9,0,5,22,33,0,1,Decision - Unanimous ,900,3,3,Lyoto Machida,Light Heavyweight Bout
156,UFC 67: All or Nothing,Frankie Edgar vs Tyson Griffin,Frankie Edgar,Tyson Griffin,0,0,55,100,38,115,92,141,42,119,8,15,3,6,0,4,1,0,302,99,43,86,18,91,11,12,10,13,1,2,10,11,13,46,33,109,24,31,4,5,18,23,1,1,Decision - Unanimous ,900,3,3,Frankie Edgar,Lightweight Bout
157,UFC 67: All or Nothing,Terry Martin vs Jorge Rivera,Terry Martin,Jorge Rivera,1,0,4,4,1,2,4,4,1,2,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,0,3,3,0,0,KO/TKO ,14,1,3,Terry Martin,Middleweight Bout
158,UFC 67: All or Nothing,Patrick Cote vs Scott Smith,Patrick Cote,Scott Smith,0,0,50,86,34,90,58,94,35,91,1,3,0,3,0,0,0,0,147,172,24,56,28,76,10,12,2,5,16,18,4,9,28,47,19,58,19,32,15,32,3,7,0,0,Decision - Unanimous ,900,3,3,Patrick Cote,Middleweight Bout
159,UFC 67: All or Nothing,Quinton Jackson vs Marvin Eastman,Quinton Jackson,Marvin Eastman,1,0,45,74,15,54,55,84,25,64,0,1,0,1,0,0,0,0,61,31,31,59,9,47,12,13,5,5,2,2,1,2,13,34,5,41,31,39,10,13,1,1,0,0,KO/TKO ,529,2,3,Quinton Jackson,Light Heavyweight Bout
160,UFC 67: All or Nothing,Roger Huerta vs John Halverson,Roger Huerta,John Halverson,0,0,13,18,1,2,13,18,1,2,1,1,0,0,0,0,0,0,12,0,13,18,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,13,17,0,0,KO/TKO ,19,1,3,Roger Huerta,Lightweight Bout
161,UFC 67: All or Nothing,Mirko Filipovic vs Eddie Sanchez,Mirko Filipovic,Eddie Sanchez,1,0,20,39,5,40,32,51,5,40,0,0,0,0,0,0,0,0,57,0,16,34,4,38,3,3,1,1,1,2,0,1,12,26,3,37,1,3,2,3,7,10,0,0,KO/TKO ,273,1,3,Mirko Filipovic,Heavyweight Bout
162,UFC 67: All or Nothing,Anderson Silva vs Travis Lutter,Anderson Silva,Travis Lutter,0,0,9,11,8,16,28,33,14,22,0,0,3,5,2,0,1,0,26,295,8,9,7,15,0,1,1,1,1,1,0,0,2,3,0,2,0,0,0,0,7,8,8,14,Submission ,431,2,3,Anderson Silva,Middleweight Bout
163,UFC Fight Night: Evans vs Salmon,Rich Clementi vs Ross Pointon,Rich Clementi,Ross Pointon,0,0,23,63,23,104,26,66,23,104,1,1,0,0,1,0,0,0,43,0,8,43,6,86,5,7,2,3,10,13,15,15,23,63,21,100,0,0,2,4,0,0,0,0,Submission ,593,2,3,Rich Clementi,Welterweight Bout
164,UFC Fight Night: Evans vs Salmon,Din Thomas vs Clay Guida,Din Thomas,Clay Guida,0,0,33,113,33,105,51,131,93,170,0,0,5,16,1,0,0,0,48,413,28,108,29,99,1,1,1,3,4,4,3,3,27,103,13,69,4,7,1,3,2,3,19,33,Decision - Unanimous ,900,3,3,Din Thomas,Lightweight Bout
165,UFC Fight Night: Evans vs Salmon,Ed Herman vs Chris Price,Ed Herman,Chris Price,0,0,5,9,5,5,13,22,8,9,1,2,0,0,1,1,0,0,163,3,5,9,1,1,0,0,4,4,0,0,0,0,0,1,1,1,1,1,4,4,4,7,0,0,Submission ,178,1,3,Ed Herman,Middleweight Bout
166,UFC Fight Night: Evans vs Salmon,Joshua Burkman vs Chad Reiner,Joshua Burkman,Chad Reiner,0,0,27,49,6,30,69,94,41,68,9,12,1,3,0,2,1,0,736,87,16,37,3,22,3,3,2,4,8,9,1,4,4,15,3,24,9,10,3,6,14,24,0,0,Decision - Unanimous ,900,3,3,Joshua Burkman,Welterweight Bout
167,UFC Fight Night: Evans vs Salmon,Nate Marquardt vs Dean Lister,Nate Marquardt,Dean Lister,4,0,53,98,18,43,66,112,27,55,2,2,0,11,0,0,0,0,502,0,42,84,9,32,5,8,0,0,6,6,9,11,24,59,17,40,12,14,0,2,17,25,1,1,Decision - Unanimous ,900,3,3,Nate Marquardt,Middleweight Bout
168,UFC Fight Night: Evans vs Salmon,Hermes Franca vs Spencer Fisher,Hermes Franca,Spencer Fisher,0,0,25,80,24,61,57,118,52,90,2,5,0,0,2,0,1,0,233,4,23,76,10,43,2,4,8,11,0,0,6,7,12,43,22,53,5,10,1,7,8,27,1,1,KO/TKO ,543,2,3,Hermes Franca,Lightweight Bout
169,UFC Fight Night: Evans vs Salmon,Jake O'Brien vs Heath Herring,Jake O'Brien,Heath Herring,0,1,13,41,11,61,46,76,32,83,6,8,1,1,1,1,2,0,598,41,12,40,9,59,1,1,2,2,0,0,0,0,2,20,4,49,0,0,0,3,11,21,7,9,Decision - Unanimous ,900,3,3,Jake O'Brien,Heavyweight Bout
170,UFC Fight Night: Evans vs Salmon,Rashad Evans vs Sean Salmon,Rashad Evans,Sean Salmon,1,0,13,35,10,28,13,35,15,33,0,0,2,3,0,0,0,0,2,52,10,30,10,27,3,5,0,1,0,0,0,0,6,26,2,16,6,8,2,5,1,1,6,7,KO/TKO ,366,2,3,Rashad Evans,Light Heavyweight Bout
171,UFC 66: Liddell vs Ortiz 2,Christian Wellisch vs Anthony Perosh,Christian Wellisch,Anthony Perosh,1,1,61,206,48,107,98,249,76,137,1,1,3,11,0,0,1,0,179,256,56,200,40,98,1,2,0,1,4,4,8,8,37,157,25,71,16,28,16,27,8,21,7,9,Decision - Unanimous ,900,3,3,Christian Wellisch,Heavyweight Bout
172,UFC 66: Liddell vs Ortiz 2,Yushin Okami vs Rory Singer,Yushin Okami,Rory Singer,0,0,35,83,28,93,74,125,35,101,3,4,0,1,0,0,0,0,408,30,24,70,5,68,5,5,5,5,6,8,18,20,10,52,10,72,7,7,18,21,18,24,0,0,KO/TKO ,843,3,3,Yushin Okami,Middleweight Bout
173,UFC 66: Liddell vs Ortiz 2,Gabriel Gonzaga vs Carmelo Marrero,Gabriel Gonzaga,Carmelo Marrero,0,0,4,10,1,2,23,33,6,7,1,1,0,1,3,0,0,0,178,0,4,10,1,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,7,1,1,Submission ,202,1,3,Gabriel Gonzaga,Heavyweight Bout
174,UFC 66: Liddell vs Ortiz 2,Thiago Alves vs Tony DeSouza,Thiago Alves,Tony DeSouza,2,0,26,49,1,10,41,65,2,11,0,0,0,8,1,0,0,0,104,26,26,48,0,9,0,0,1,1,0,1,0,0,3,8,0,9,0,0,1,1,23,41,0,0,KO/TKO ,370,2,3,Thiago Alves,Welterweight Bout
175,UFC 66: Liddell vs Ortiz 2,Michael Bisping vs Eric Schafer,Michael Bisping,Eric Schafer,0,0,19,33,3,6,21,35,10,13,0,1,3,7,0,2,1,0,39,155,15,28,1,3,3,4,2,3,1,1,0,0,7,15,0,1,2,2,2,4,10,16,1,1,KO/TKO ,264,1,3,Michael Bisping,Light Heavyweight Bout
176,UFC 66: Liddell vs Ortiz 2,Andrei Arlovski vs Marcio Cruz,Andrei Arlovski,Marcio Cruz,0,0,7,11,0,2,32,37,0,2,0,0,0,5,1,2,0,0,83,51,5,9,0,2,0,0,0,0,2,2,0,0,2,6,0,2,0,0,0,0,5,5,0,0,KO/TKO ,195,1,3,Andrei Arlovski,Heavyweight Bout
177,UFC 66: Liddell vs Ortiz 2,Jason MacDonald vs Chris Leben,Jason MacDonald,Chris Leben,0,0,9,27,15,34,35,53,52,71,1,5,2,2,1,0,0,0,287,108,2,14,13,30,4,6,2,2,3,7,0,2,4,17,3,11,5,10,10,18,0,0,2,5,Submission ,543,2,3,Jason MacDonald,Middleweight Bout
178,UFC 66: Liddell vs Ortiz 2,Keith Jardine vs Forrest Griffin,Keith Jardine,Forrest Griffin,0,0,36,63,17,56,36,63,17,56,0,0,0,1,0,0,0,0,11,0,28,55,8,44,2,2,0,0,6,6,9,12,24,51,16,55,4,4,1,1,8,8,0,0,KO/TKO ,281,1,3,Keith Jardine,Light Heavyweight Bout
179,UFC 66: Liddell vs Ortiz 2,Chuck Liddell vs Tito Ortiz,Chuck Liddell,Tito Ortiz,1,0,49,132,21,76,51,138,21,76,0,0,1,8,0,0,0,0,73,19,40,123,7,55,5,5,5,6,4,4,9,15,33,86,19,74,1,2,2,2,15,44,0,0,KO/TKO ,839,3,5,Chuck Liddell,UFC Light Heavyweight Title Bout
180,UFC Fight Night: Sanchez vs Riggs,Logan Clark vs Steve Byrnes,Logan Clark,Steve Byrnes,0,0,40,55,18,35,183,219,45,64,0,0,3,5,2,4,1,1,229,538,27,40,16,33,11,13,2,2,2,2,0,0,2,6,1,3,14,22,3,3,24,27,14,29,Decision - Unanimous ,900,3,3,Logan Clark,Middleweight Bout
181,UFC Fight Night: Sanchez vs Riggs,Brock Larson vs Keita Nakamura,Brock Larson,Keita Nakamura,0,0,22,55,16,44,42,79,75,104,5,20,0,1,0,1,0,0,602,1,20,52,14,42,2,3,2,2,0,0,0,0,11,36,13,38,4,7,2,5,7,12,1,1,Decision - Unanimous ,900,3,3,Brock Larson,Welterweight Bout
182,UFC Fight Night: Sanchez vs Riggs,Luigi Fioravanti vs Dave Menne,Luigi Fioravanti,Dave Menne,1,0,23,50,8,42,31,59,8,42,1,1,0,2,0,2,0,0,33,0,14,40,2,30,5,5,2,2,4,5,4,10,14,35,8,41,7,10,0,1,2,5,0,0,KO/TKO ,284,1,3,Luigi Fioravanti,Welterweight Bout
183,UFC Fight Night: Sanchez vs Riggs,Alan Belcher vs Jorge Santiago,Alan Belcher,Jorge Santiago,1,0,29,76,14,59,71,122,24,69,1,2,0,3,2,3,0,1,259,145,11,54,11,53,1,2,1,3,17,20,2,3,14,50,12,54,5,5,1,2,10,21,1,3,KO/TKO ,765,3,3,Alan Belcher,Middleweight Bout
184,UFC Fight Night: Sanchez vs Riggs,David Heath vs Victor Valimaki,David Heath,Victor Valimaki,0,0,44,132,66,209,48,136,83,226,0,0,1,3,0,0,0,0,5,59,24,103,46,181,9,15,8,13,11,14,12,15,36,118,53,183,7,13,8,17,1,1,5,9,Decision - Split ,900,3,3,David Heath,Light Heavyweight Bout
185,UFC Fight Night: Sanchez vs Riggs,Marcus Davis vs Shonie Carter,Marcus Davis,Shonie Carter,1,0,54,106,27,86,69,122,39,102,1,2,0,0,2,0,0,1,170,92,38,86,9,63,7,10,3,6,9,10,15,17,44,93,22,72,9,12,2,5,1,1,3,9,Decision - Unanimous ,900,3,3,Marcus Davis,Welterweight Bout
186,UFC Fight Night: Sanchez vs Riggs,Karo Parisyan vs Drew Fickett,Karo Parisyan,Drew Fickett,0,0,56,147,47,128,101,196,63,145,3,4,1,7,0,0,0,0,285,72,55,146,21,92,1,1,11,13,0,0,15,23,33,96,27,91,10,27,9,17,13,24,11,20,Decision - Unanimous ,900,3,3,Karo Parisyan,Welterweight Bout
187,UFC Fight Night: Sanchez vs Riggs,Josh Koscheck vs Jeff Joslin,Josh Koscheck,Jeff Joslin,0,0,14,44,18,54,48,80,83,119,6,12,0,0,1,1,0,0,556,0,12,42,8,43,1,1,1,2,1,1,9,9,3,20,18,54,0,0,0,0,11,24,0,0,Decision - Unanimous ,900,3,3,Josh Koscheck,Welterweight Bout
188,UFC Fight Night: Sanchez vs Riggs,Diego Sanchez vs Joe Riggs,Diego Sanchez,Joe Riggs,2,0,6,10,3,6,6,10,3,6,0,1,0,0,0,0,0,0,4,0,5,9,2,4,1,1,1,2,0,0,0,0,3,7,3,6,0,0,0,0,3,3,0,0,KO/TKO ,105,1,3,Diego Sanchez,Welterweight Bout
189,UFC 65: Bad Intentions,Jake O'Brien vs Josh Shockman,Jake O'Brien,Josh Shockman,0,0,13,31,13,40,106,132,50,83,10,13,0,0,0,0,0,0,622,27,12,30,1,22,1,1,2,7,0,0,10,11,0,7,13,40,0,0,0,0,13,24,0,0,Decision - Unanimous ,900,3,3,Jake O'Brien,Heavyweight Bout
190,UFC 65: Bad Intentions,James Irvin vs Hector Ramirez,James Irvin,Hector Ramirez,1,0,17,34,33,48,18,35,66,81,0,0,3,5,0,1,0,0,6,221,4,14,24,38,2,3,5,6,11,17,4,4,13,27,15,24,1,3,10,13,3,4,8,11,KO/TKO ,456,2,3,James Irvin,Light Heavyweight Bout
191,UFC 65: Bad Intentions,Antoni Hardonk vs Sherman Pendergarst,Antoni Hardonk,Sherman Pendergarst,1,0,10,12,4,11,15,18,14,21,0,0,1,1,0,0,0,0,0,164,5,6,4,10,2,3,0,1,3,3,0,0,7,8,0,5,3,4,0,1,0,0,4,5,KO/TKO ,195,1,3,Antoni Hardonk,Heavyweight Bout
192,UFC 65: Bad Intentions,Nick Diaz vs Gleison Tibau,Nick Diaz,Gleison Tibau,0,0,24,51,0,9,117,158,7,16,0,1,0,3,1,1,1,0,197,222,24,51,0,9,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,23,49,0,8,KO/TKO ,447,2,3,Nick Diaz,Welterweight Bout
193,UFC 65: Bad Intentions,Joe Stevenson vs Dokonjonosuke Mishima,Joe Stevenson,Dokonjonosuke Mishima,0,0,1,1,1,5,2,2,6,13,0,0,1,1,3,0,0,0,0,111,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,Submission ,127,1,3,Joe Stevenson,Lightweight Bout
194,UFC 65: Bad Intentions,Brandon Vera vs Frank Mir,Brandon Vera,Frank Mir,0,0,15,21,2,7,17,24,2,7,0,0,0,1,0,0,0,0,34,0,13,19,2,7,1,1,0,0,1,1,0,0,5,10,2,7,2,2,0,0,8,9,0,0,KO/TKO ,69,1,3,Brandon Vera,Heavyweight Bout
195,UFC 65: Bad Intentions,Drew McFedries vs Alessio Sakara,Drew McFedries,Alessio Sakara,1,0,30,57,32,58,36,63,33,59,1,1,0,2,0,0,0,0,33,11,21,47,28,52,7,7,4,6,2,3,0,0,13,34,15,33,5,8,17,25,12,15,0,0,KO/TKO ,247,1,3,Drew McFedries,Light Heavyweight Bout
196,UFC 65: Bad Intentions,Tim Sylvia vs Jeff Monson,Tim Sylvia,Jeff Monson,0,0,49,175,12,50,100,233,50,100,0,0,1,13,1,2,1,1,344,309,27,152,10,47,2,2,2,3,20,21,0,0,28,151,6,36,0,0,0,0,21,24,6,14,Decision - Unanimous ,1500,5,5,Tim Sylvia,UFC Heavyweight Title Bout
197,UFC 65: Bad Intentions,Georges St-Pierre vs Matt Hughes,Georges St-Pierre,Matt Hughes,2,0,45,92,10,39,49,96,10,39,1,1,0,3,0,0,0,0,37,0,32,70,6,34,3,5,3,4,10,17,1,1,33,74,8,36,4,5,2,3,8,13,0,0,KO/TKO ,385,2,5,Georges St-Pierre,UFC Welterweight Title Bout
198,The Ultimate Fighter: The Comeback Finale,Martin Kampmann vs Thales Leites,Martin Kampmann,Thales Leites,1,1,101,200,46,171,109,208,53,178,0,0,1,12,0,0,0,0,100,151,74,173,37,160,14,14,7,9,13,13,2,2,79,172,36,153,20,26,7,10,2,2,3,8,Decision - Unanimous ,900,3,3,Martin Kampmann,Middleweight Bout
199,The Ultimate Fighter: The Comeback Finale,Charles McCarthy vs Gideon Ray,Charles McCarthy,Gideon Ray,0,0,2,12,9,26,2,12,9,26,1,1,0,0,1,0,0,0,38,0,1,11,4,18,1,1,1,1,0,0,4,7,1,11,9,26,1,1,0,0,0,0,0,0,Submission ,283,1,3,Charles McCarthy,Middleweight Bout
200,The Ultimate Fighter: The Comeback Finale,Scott Smith vs Pete Sell,Scott Smith,Pete Sell,2,0,26,93,32,90,26,93,44,102,0,0,0,0,0,0,0,0,8,37,23,86,19,73,0,1,4,6,3,6,9,11,24,87,29,82,2,5,3,8,0,1,0,0,KO/TKO ,505,2,3,Scott Smith,Middleweight Bout
201,The Ultimate Fighter: The Comeback Finale,Pete Spratt vs Jeremy Jackson,Pete Spratt,Jeremy Jackson,0,0,12,15,5,14,40,43,20,33,0,0,2,5,0,0,1,1,66,202,7,10,0,7,2,2,1,1,3,3,4,6,4,5,0,8,3,3,5,5,5,7,0,1,Submission ,371,2,3,Pete Spratt,Welterweight Bout
202,The Ultimate Fighter: The Comeback Finale,Jorge Rivera vs Edwin DeWees,Jorge Rivera,Edwin DeWees,1,0,24,43,6,25,31,56,7,26,0,0,0,0,0,0,0,0,15,15,16,33,4,22,4,5,1,1,4,5,1,2,7,11,4,18,10,21,2,7,7,11,0,0,KO/TKO ,157,1,3,Jorge Rivera,Middleweight Bout
203,The Ultimate Fighter: The Comeback Finale,Din Thomas vs Rich Clementi,Din Thomas,Rich Clementi,1,0,33,75,22,72,63,107,27,77,1,1,1,2,1,0,0,0,135,20,23,62,9,54,9,12,7,9,1,1,6,9,17,54,13,57,14,18,9,15,2,3,0,0,Submission ,491,2,3,Din Thomas,Lightweight Bout
204,The Ultimate Fighter: The Comeback Finale,Travis Lutter vs Patrick Cote,Travis Lutter,Patrick Cote,0,0,0,0,0,1,5,5,0,1,1,2,0,0,1,0,0,0,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Submission ,138,1,3,Travis Lutter,Ultimate Fighter 4 Middleweight Tournament Title Bout
205,The Ultimate Fighter: The Comeback Finale,Matt Serra vs Chris Lytle,Matt Serra,Chris Lytle,0,0,20,39,42,58,91,114,195,214,1,16,1,2,0,0,0,0,493,84,7,21,7,22,7,11,30,31,6,7,5,5,3,15,3,12,15,21,34,38,2,3,5,8,Decision - Split ,900,3,3,Matt Serra,Ultimate Fighter 4 Welterweight Tournament Title Bout
206,UFC 64: Unstoppable,Kurt Pellegrino vs Junior Assuncao,Kurt Pellegrino,Junior Assuncao,0,0,5,9,1,6,30,37,3,10,1,1,0,0,1,0,0,0,114,0,5,9,1,6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,9,0,0,Submission ,124,1,3,Kurt Pellegrino,Lightweight Bout
207,UFC 64: Unstoppable,Clay Guida vs Justin James,Clay Guida,Justin James,0,0,26,52,13,36,93,125,28,52,2,4,0,0,2,1,0,0,452,26,23,49,8,31,2,2,5,5,1,1,0,0,2,13,3,24,1,1,8,10,23,38,2,2,Submission ,582,2,3,Clay Guida,Lightweight Bout
208,UFC 64: Unstoppable,Yushin Okami vs Kalib Starnes,Yushin Okami,Kalib Starnes,0,0,39,76,19,36,53,93,27,44,3,4,0,4,1,1,0,0,246,123,30,67,4,17,7,7,1,3,2,2,14,16,17,46,8,25,9,10,11,11,13,20,0,0,KO/TKO ,700,3,3,Yushin Okami,Middleweight Bout
209,UFC 64: Unstoppable,Spencer Fisher vs Dan Lauzon,Spencer Fisher,Dan Lauzon,1,0,13,17,8,25,28,32,13,33,0,0,2,5,0,0,0,0,11,219,12,16,7,23,1,1,0,0,0,0,1,2,3,3,0,0,7,11,1,2,3,3,7,23,KO/TKO ,278,1,3,Spencer Fisher,Lightweight Bout
210,UFC 64: Unstoppable,Carmelo Marrero vs Cheick Kongo,Carmelo Marrero,Cheick Kongo,0,0,16,31,18,42,70,88,70,94,6,10,0,2,0,2,0,0,542,165,6,20,4,20,10,11,4,4,0,0,10,18,0,1,13,36,0,1,5,5,16,29,0,1,Decision - Split ,900,3,3,Carmelo Marrero,Heavyweight Bout
211,UFC 64: Unstoppable,Jon Fitch vs Kuniyoshi Hironaka,Jon Fitch,Kuniyoshi Hironaka,0,0,44,78,4,17,184,230,17,31,5,6,0,2,0,2,0,0,720,50,36,68,2,14,4,6,2,3,4,4,0,0,15,32,3,15,1,4,1,2,28,42,0,0,Decision - Unanimous ,900,3,3,Jon Fitch,Welterweight Bout
212,UFC 64: Unstoppable,Sean Sherk vs Kenny Florian,Sean Sherk,Kenny Florian,0,0,60,104,23,40,161,217,90,110,8,13,0,1,1,4,0,1,1188,33,55,98,12,28,1,1,10,11,4,5,1,1,8,15,12,28,3,6,0,0,49,83,11,12,Decision - Unanimous ,1500,5,5,Sean Sherk,UFC Lightweight Title Bout
213,UFC 64: Unstoppable,Anderson Silva vs Rich Franklin,Anderson Silva,Rich Franklin,1,0,31,36,10,23,31,36,13,26,0,0,0,0,0,0,0,0,22,0,5,9,4,16,23,24,1,2,3,3,5,5,5,8,8,19,26,28,2,4,0,0,0,0,KO/TKO ,179,1,5,Anderson Silva,UFC Middleweight Title Bout
214,Ortiz vs Shamrock 3: The Final Chapter,Marcus Davis vs Forrest Petz,Marcus Davis,Forrest Petz,0,0,33,50,5,18,66,88,19,35,0,0,0,0,1,0,0,0,50,21,17,33,2,14,8,9,2,3,8,8,1,1,5,11,1,9,20,24,4,9,8,15,0,0,Submission ,298,1,3,Marcus Davis,Welterweight Bout
215,Ortiz vs Shamrock 3: The Final Chapter,Thiago Alves vs John Alessio,Thiago Alves,John Alessio,0,0,63,142,13,82,84,164,18,87,0,0,2,10,0,0,0,0,76,251,27,95,12,79,11,13,0,2,25,34,1,1,41,104,10,72,15,23,2,9,7,15,1,1,Decision - Unanimous ,900,3,3,Thiago Alves,Welterweight Bout
216,Ortiz vs Shamrock 3: The Final Chapter,Rory Singer vs Josh Haynes,Rory Singer,Josh Haynes,0,1,50,123,23,101,57,130,32,113,0,1,1,6,0,0,0,0,76,174,44,117,15,87,5,5,4,9,1,1,4,5,38,100,12,74,12,22,2,7,0,1,9,20,Decision - Unanimous ,900,3,3,Rory Singer,Middleweight Bout
217,Ortiz vs Shamrock 3: The Final Chapter,Tony DeSouza vs Dustin Hazelett,Tony DeSouza,Dustin Hazelett,0,0,5,5,1,4,12,12,1,4,1,1,0,0,1,1,0,0,219,0,5,5,1,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5,5,0,0,Submission ,239,1,3,Tony DeSouza,Welterweight Bout
218,Ortiz vs Shamrock 3: The Final Chapter,Nate Marquardt vs Crafton Wallace,Nate Marquardt,Crafton Wallace,0,0,13,27,4,18,31,47,27,41,2,3,0,0,2,0,1,0,215,45,7,20,3,16,2,2,0,1,4,5,1,1,7,16,4,17,0,0,0,0,6,11,0,1,Submission ,374,2,3,Nate Marquardt,Middleweight Bout
219,Ortiz vs Shamrock 3: The Final Chapter,Matt Hamill vs Seth Petruzelli,Matt Hamill,Seth Petruzelli,0,1,14,40,25,58,105,148,54,88,7,11,0,0,0,1,0,0,608,11,11,37,11,41,0,0,8,10,3,3,6,7,8,29,21,49,3,5,3,6,3,6,1,3,Decision - Unanimous ,900,3,3,Matt Hamill,Light Heavyweight Bout
220,Ortiz vs Shamrock 3: The Final Chapter,Jason MacDonald vs Ed Herman,Jason MacDonald,Ed Herman,0,0,5,7,2,2,14,16,5,5,0,1,1,2,2,0,1,1,57,78,4,5,0,0,0,0,0,0,1,2,2,2,2,4,2,2,0,0,0,0,3,3,0,0,Submission ,163,1,3,Jason MacDonald,Middleweight Bout
221,Ortiz vs Shamrock 3: The Final Chapter,Kendall Grove vs Chris Price,Kendall Grove,Chris Price,0,0,13,26,5,10,22,36,7,12,1,1,0,0,1,0,1,1,163,36,12,25,2,7,1,1,3,3,0,0,0,0,1,4,2,5,1,1,3,3,11,21,0,2,KO/TKO ,239,1,3,Kendall Grove,Middleweight Bout
222,Ortiz vs Shamrock 3: The Final Chapter,Tito Ortiz vs Ken Shamrock,Tito Ortiz,Ken Shamrock,0,0,18,29,0,0,38,52,7,7,1,1,0,0,0,0,0,0,126,0,15,25,0,0,1,1,0,0,2,3,0,0,0,2,0,0,3,3,0,0,15,24,0,0,KO/TKO ,143,1,3,Tito Ortiz,Light Heavyweight Bout
223,UFC 63: Hughes vs Penn,Tyson Griffin vs David Lee,Tyson Griffin,David Lee,0,0,0,1,1,2,7,11,2,3,1,1,0,0,1,0,0,0,95,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,Submission ,110,1,3,Tyson Griffin,Lightweight Bout
224,UFC 63: Hughes vs Penn,Jorge Gurgel vs Danny Abbadi,Jorge Gurgel,Danny Abbadi,0,0,58,159,56,146,101,208,79,173,1,7,0,0,1,0,0,0,123,110,49,149,49,137,6,7,7,9,3,3,0,0,44,128,41,122,12,18,12,20,2,13,3,4,Decision - Split ,900,3,3,Jorge Gurgel,Lightweight Bout
